u,v,length
699691795,288737712,177.34
699691795,699690013,64.095
699698599,1051894656,94.273
792440780,1683191669,63.312
792440780,1683191742,96.326
834991818,1000961397,9.012
834991818,1000961923,215.02200000000002
834991818,492007155,37.551
870220168,5101307322,11.086
870222479,316735556,58.022999999999996
870222479,7383774433,183.18100000000004
870222488,1157490598,52.811
870232094,440983321,222.91400000000002
870232231,870232692,37.184
870232231,870220168,32.244
870232692,870232094,228.33000000000004
927570132,1618530725,140.52
927570132,988059862,82.273
945719214,1683191945,121.488
945734868,293665480,70.315
945734868,253311607,18.279
945734868,253311688,1651.9480000000003
981458182,3005306231,57.316
981458182,981461289,62.418
981458230,5979079116,18.04
981458230,308716432,230.19799999999998
981461289,990023283,83.77
981496773,990023292,147.537
981496773,297913356,58.679
982647394,318300181,113.87799999999999
982666384,494205845,60.564
982666384,271052941,93.86999999999999
982684030,5478141035,34.941
982684032,239991573,38.008
982684032,982684030,86.119
982684040,293572321,171.90699999999998
982684040,239994932,118.811
982729992,597662982,69.37100000000001
982729992,597663013,69.453
982730032,982761647,28.477
982730032,982761663,38.607
982761647,982761663,23.663
982761647,249968572,13.51
982761663,982761668,148.749
982761668,5118453533,46.242
983470668,983470685,33.586
983470668,290073600,137.397
983470685,983470692,50.01
983470685,249968570,27.833
983470692,297189077,8.296
983470722,983470728,246.1
983470722,2978940046,254.73499999999999
983470728,983470668,27.672
983508298,4862273103,288.111
983508298,1034004865,14.788000000000002
983508435,648951803,119.38900000000001
983508435,1680952330,110.78899999999999
983508471,262147478,108.2
983512429,256018303,95.64399999999999
983512429,256018303,130.667
983512429,253290826,250.925
984409289,289558691,46.489
984409301,1010153861,158.687
984409301,440977163,17.69
984409301,1653119049,40.807
984409304,1010153781,98.443
984409304,1653119094,51.608000000000004
984409307,984409352,79.30000000000001
984409307,235220025,49.87
984409317,288166721,81.346
984409322,597772819,278.994
984409322,1613174419,77.755
984409351,984409370,93.043
984409352,6783589506,123.995
984409356,440975336,79.365
984409364,165996965,44.582
984409370,288372736,11.998000000000001
984409420,988059467,34.83
984409420,1384359300,26.164
984409423,984409356,77.07900000000001
984409423,1653118234,61.824000000000005
984409427,982666384,125.07900000000001
984409428,981496773,24.179000000000002
984409428,271052933,44.42
984409430,1906324690,28.912
984409434,984409423,22.423
984741520,984741530,13.357000000000001
984741520,279085911,10.916
984741530,526959714,81.344
984741541,577543136,221.97899999999998
984741541,8761745139,15.937
984741541,499019105,115.776
984741548,1033405570,24.532
984741562,5145990154,42.255
984741582,1685959869,33.859
984741582,279086241,277.404
984968773,279085776,116.44800000000001
984968781,279085795,15.952
988059420,508054727,40.726
988059423,293111736,127.869
988059467,281676190,33.003
988059472,660415299,50.201
988059472,1618530659,135.468
988059479,1653119106,54.526
988059479,478650687,56.492
988059494,988059874,182.485
988059494,660415338,10.928
988059562,988059851,27.156
988059562,508054722,103.43
988059573,1013426619,21.352
988059573,1012751963,159.504
988059587,988059467,78.41900000000001
988059587,366080886,33.678
988059622,988059423,29.507
988059622,988059851,332.777
988059645,988470363,106.01299999999999
988059659,2571272458,54.346000000000004
988059659,988059479,58.447
988059676,988059494,51.467
988059676,1653118723,36.94
988059778,1013426205,56.23799999999999
988059778,988059807,54.876999999999995
988059807,288372935,92.166
988059807,366080881,45.41
988059849,988059420,16.305
988059849,5087268426,16.231
988059851,5087268428,117.739
988059862,988059573,104.04599999999999
988059868,988059659,59.887
988059874,1004684432,50.876
988059874,660415308,85.40299999999999
988059878,988059622,324.332
988470338,988470355,41.326
988470338,988470362,32.705
988470343,1623825501,39.916
988470343,988470338,32.509
988470343,988470360,33.097
988470344,274478115,8.065
988470344,988470356,16.936999999999998
988470346,4782331553,99.002
988470346,340338510,191.316
988470346,9763887289,156.578
988470347,988470362,41.353
988470347,988470355,32.799
988470348,166091692,71.318
988470355,1623825487,32.84
988470355,988470366,32.51
988470356,8739577275,5.62
988470356,274478115,15.849999999999998
988470360,1623825478,41.279
988470360,1623825470,30.766
988470361,1623825485,31.477
988470361,1623825479,48.102000000000004
988470362,519550496,35.525
988470362,290327418,21.73
988470363,279085264,60.983
988470363,988470348,111.436
988470366,988470343,41.303
988470366,1623825478,33.137
988470367,340338509,101.72699999999999
988470367,988470346,53.481
988470371,988470347,32.832
988470371,988470361,32.034
988470371,290327359,21.78
990023265,316915156,65.326
990023265,990023347,132.873
990023267,990023279,60.199
990023269,990023267,68.563
990023269,6499876796,379.886
990023270,990023335,7.217
990023273,489268204,59.492
990023273,990023293,142.626
990023276,308716430,17.201
990023276,4848421521,19.338
990023279,271052939,15.095
990023279,984409427,65.924
990023283,990023313,93.328
990023283,981458230,12.950000000000001
990023289,988470367,88.37800000000001
990023289,990023311,116.748
990023290,990023345,294.9409999999999
990023291,8077902958,29.117
990023292,653111588,14.433
990023292,990023273,150.87199999999999
990023293,990023343,51.499
990023293,294055246,14.815000000000001
990023295,1613174192,178.461
990023295,990023289,197.166
990023299,981496773,136.22899999999998
990023299,281676469,479.521
990023300,990023303,249.98800000000003
990023302,990023305,83.794
990023303,489271092,14.828
990023303,990023319,103.799
990023303,1700635900,63.532
990023305,1613174419,54.773
990023305,990023302,83.794
990023310,1685959649,222.56100000000004
990023310,1685959795,27.195
990023311,990023337,41.806999999999995
990023311,340338506,13.023
990023313,1613032125,56.152
990023313,990023276,58.417
990023315,990023291,96.65599999999999
990023319,990023265,56.031
990023324,366190357,12.249
990023324,990023315,208.81199999999995
990023335,990023295,22.849999999999998
990023335,988470344,15.171
990023336,4856216464,68.855
990023337,2498992844,84.717
990023339,257006538,14.856
990023339,981458182,436.13399999999996
990023343,990120084,77.399
990023343,990023270,86.22200000000001
990023345,317360302,26.292
990023345,990023300,93.939
990023347,316915135,15.285
990023347,990023299,139.51399999999998
990120025,990120380,62.428
990120025,489267574,26.599
990120025,990120486,29.9
990120084,990023343,77.399
990120084,489267578,62.417
990120093,990120486,62.417
990120093,990120084,31.491
990120362,990120380,23.933
990120380,990120362,23.933
990120380,990120093,29.897
990120486,990120025,29.9
990120486,489267578,31.491
991294655,991294763,38.919
991294757,1012752102,57.842
991294757,1012752131,10.005
991294763,297165917,30.657
991294763,1623825077,30.769000000000002
991294763,991294655,38.919
991294794,1623824847,98.528
991294870,1623824892,11.812
991294870,991295049,35.024
991294909,6886519403,22.914
991294909,991294870,53.528
991295049,991294870,35.024
991295049,1623824866,40.649
991295049,991294909,89.994
994194693,1613174419,53.904
1000961263,1000961971,55.735
1000961263,1700635894,13.052
1000961397,834991818,9.012
1000961654,489267578,49.384
1000961679,1000961788,40.281
1000961679,317360287,17.578
1000961788,3005306789,43.735
1000961843,3005306449,144.023
1000961923,834991818,215.02200000000002
1000961971,1000961263,55.735
1000961990,1000961843,44.357
1000961990,1700635876,44.959999999999994
1000961997,1000962033,109.10900000000001
1000961997,1000962033,129.22999999999996
1000961997,3005305956,101.982
1000962033,1000961997,109.10900000000001
1000962033,3005306196,66.996
1001584084,984409420,27.864
1001584084,366080886,42.083
1001584140,7483428499,124.254
1001584140,2719231615,71.22200000000001
1001584140,296292820,20.994999999999997
1001584165,5057022210,326.67499999999995
1001584167,1001584165,35.261
1001584167,278945639,103.936
1001584169,1001584167,43.81
1001584169,278943717,85.726
1001584172,278945639,78.368
1002550703,293111739,164.343
1002550704,165998789,12.106
1002550704,1002550777,130.586
1002550713,7060156481,47.917
1002550713,1002550731,50.82
1002550714,281676216,18.273
1002550714,274479667,11.596
1002550716,1002550759,92.699
1002550716,1898508072,83.507
1002550719,1002550703,13.506
1002550719,1002550815,14.632000000000001
1002550731,1002550753,29.377
1002550731,2979415356,105.497
1002550732,2987721688,6.021
1002550732,2987721685,12.532
1002550734,9736392760,19.254
1002550734,1002550816,52.683
1002550734,2498627576,74.602
1002550747,1002550714,153.36499999999998
1002550749,1002550765,45.155
1002550749,1618530639,84.79500000000002
1002550752,317360171,60.992999999999995
1002550753,1002550817,112.42500000000001
1002550756,5090603622,23.512
1002550756,1012751963,260.274
1002550759,1002550775,23.426000000000002
1002550759,595721905,98.359
1002550765,1618530642,45.411
1002550775,595721934,36.713
1002550777,5464743246,59.553
1002550777,5464743254,47.292
1002550790,289560034,20.603
1002550790,1002550794,107.197
1002550791,289666936,148.792
1002550791,5090603622,45.625
1002550794,1002550749,16.437
1002550794,2498627622,38.03
1002550797,1002550713,118.89999999999999
1002550813,1002550703,18.925
1002550813,1002550815,13.076
1002550815,1002550791,37.808
1002550816,165999009,12.592
1002550816,1002550734,52.683
1002550816,1002550704,328.555
1002550817,290074238,51.839
1002550817,1002550747,46.577
1003282403,293572323,59.904
1003282403,1003282515,28.618
1003282412,1700635874,49.407
1003282412,1700635878,11.369
1003282448,239994932,19.531
1003282485,5267918393,51.747
1003282485,5363530278,78.483
1003282499,1003282514,93.882
1003282514,1623825550,71.63499999999999
1003282514,1003282499,93.882
1003282515,1003282448,54.726
1003282515,1003282448,73.617
1003658391,3005305741,53.359
1003658391,1653118743,101.81699999999998
1003658394,2600050362,53.914
1003658394,1653118756,58.112
1003658404,1003658437,72.078
1003658404,660415549,70.333
1003658437,1003658404,72.078
1004684255,1653118444,61.235
1004684255,1180215221,174.073
1004684261,1004684482,39.878
1004684261,1653119180,28.894
1004684282,1653118414,25.729
1004684282,4847814444,47.878
1004684357,7235049596,523.601
1004684357,7235049595,328.44500000000005
1004684390,1004684261,399.90500000000003
1004684390,5145668270,559.5289999999999
1004684398,1653118344,26.725
1004684398,3005305177,88.18900000000001
1004684432,988059874,50.876
1004684432,988059676,181.756
1004684432,6040996151,12.678
1004684440,1004684282,31.055
1004684440,1653118414,30.189
1004684455,1653119015,55.321
1004684455,1653118957,46.448
1004684462,8579257700,91.47200000000001
1004684468,1653118403,24.843
1004684468,6040996151,85.55099999999999
1004684482,520955976,97.23899999999999
1004684515,1010153904,66.93
1004988248,1004988252,30.098
1004988248,1653118943,34.126999999999995
1004988252,1653118960,48.822
1004988252,1653118943,34.578
1005012506,316732636,43.269999999999996
1005012581,517238708,72.235
1005012762,9814810399,6.082
1005012762,1005012809,52.765
1005012762,9814810400,4.982
1005012809,1005012811,89.33
1005012809,311742967,51.063
1005012809,1005012762,52.765
1005012811,1005012809,89.33
1005012877,1157502974,225.746
1005012987,1653119094,35.336
1005422343,1005422343,110.119
1005422343,4846239319,34.855999999999995
1010153766,1010153781,16.527
1010153766,440977163,196.105
1010153777,1653118929,70.423
1010153781,440977163,162.763
1010153781,1010153861,19.601
1010153787,1010153808,54.866
1010153787,1653118342,41.754
1010153787,1653118511,135.995
1010153808,1010153787,54.866
1010153861,1004988248,74.961
1010153863,1653118242,10.177
1010153863,660415322,27.808
1010153904,1004684515,66.93
1010153904,660415309,28.389
1010153912,479762104,1302.563
1010153912,1653118151,619.382
1010153916,278945618,95.408
1010153952,1653119049,52.048
1010153973,2665217895,9.356
1010153973,2694704580,241.037
1010154002,1010153916,35.408
1010154002,4914000090,15.143999999999998
1011184140,296294090,35.021
1011184153,296293329,59.817
1011184153,994194693,164.00799999999998
1012176395,290069441,70.871
1012176395,1012176455,12.431000000000001
1012176402,1012176395,15.869
1012176402,290069395,22.884
1012176438,290070339,52.384
1012176455,290070317,63.519999999999996
1012751908,1623825161,19.617
1012751908,1623825103,38.473
1012751963,1002550756,260.27399999999994
1012751963,5184745469,72.382
1012751972,1618530655,50.962
1012751981,1623825161,22.552
1012751981,1012751908,14.181000000000001
1012751987,4576848791,635.756
1012751987,597663128,280.101
1012751991,6233602195,410.01099999999997
1012751991,587640043,93.174
1012751991,4576848551,52.937
1012752002,292204736,54.638999999999996
1012752002,1012752041,93.98100000000001
1012752016,1012751972,69.427
1012752016,1618530647,67.252
1012752029,9732149523,6.382
1012752029,1623825161,25.46
1012752041,1623825199,48.03
1012752041,292204736,72.38600000000001
1012752046,4791936461,198.38
1012752067,1618530720,122.56499999999998
1012752099,597665431,2447.9920000000006
1012752102,1623825077,55.575
1012752104,289666715,54.601
1012752104,7699026184,34.658
1012752115,9732149523,28.668999999999997
1012752115,6914180017,21.628
1012752117,257503927,11.083
1012752117,5118453533,23.435000000000002
1012752131,1623825064,135.9
1013426129,508051651,232.188
1013426162,1013426328,19.04
1013426162,1013426129,22.96
1013426197,2496630063,100.368
1013426205,7235119854,196.64600000000002
1013426220,4576848551,122.32199999999999
1013426220,1013426262,241.572
1013426247,1618530702,26.415
1013426262,595715215,115.318
1013426270,1013426129,21.544
1013426270,1013426328,23.317
1013426305,1013426247,23.121000000000002
1013426305,289666937,22.118000000000002
1013426328,297187233,141.39000000000001
1013426332,6233602195,37.162
1013426332,587759030,185.50800000000004
1013426366,5070424649,75.283
1013426594,1013426270,26.534
1013426619,1013426332,139.537
1013426619,587640143,288.46900000000005
1023011943,1618530611,134.63500000000002
1023011943,1618530611,83.071
1025308436,3569722801,51.933
1025308436,6966066150,47.60900000000001
1025308469,4510115822,51.694
1025308469,9221275834,168.029
1025346370,1025346406,117.76899999999999
1025346370,257171440,53.897999999999996
1025346381,1618530608,94.595
1025346383,297165912,59.333
1025346383,257171441,30.681999999999995
1025346385,257171479,40.464
1025346406,1025346370,117.769
1026550152,1026550387,38.92
1026550152,1026550180,20.714
1026550152,1026550428,23.33
1026550163,308716806,125.677
1026550170,1311402571,68.184
1026550170,1618530574,17.302
1026550170,232216516,97.78899999999999
1026550173,1026550298,24.27
1026550173,1026550334,91.341
1026550180,1026550152,20.714
1026550180,1026550173,29.671999999999997
1026550182,6956514053,15.57
1026550182,1026550315,126.89099999999999
1026550190,1026550180,57.617
1026550190,5306340654,79.655
1026550190,1618530634,73.041
1026550191,1026550347,47.58
1026550194,1026550211,61.194
1026550194,1026550313,46.236999999999995
1026550204,1026550263,108.81000000000002
1026550204,2000002123,28.950000000000003
1026550204,1026550396,90.21499999999999
1026550211,232216519,46.108000000000004
1026550219,1026550290,33.624
1026550219,1026550333,19.201
1026550219,1026550250,64.24900000000001
1026550230,1026550349,24.621
1026550230,1026550182,22.439
1026550247,2688575200,402.23999999999995
1026550250,1026550332,40.527
1026550250,1026550449,115.966
1026550252,308216802,35.375
1026550263,1026550204,108.81
1026550265,1026550267,60.249
1026550265,601280674,78.822
1026550267,1618530637,19.376
1026550267,1026550265,60.248999999999995
1026550267,1026550411,40.691
1026550271,257171458,89.905
1026550271,257171458,49.81400000000001
1026550271,308716806,33.294000000000004
1026550290,1026550219,33.624
1026550298,1026550173,24.27
1026550313,1026550414,14.832
1026550313,1026550332,65.11
1026550313,1026550219,39.239
1026550315,1026550265,40.741
1026550315,1026827570,22.721
1026550318,1026550349,53.34
1026550332,1026550211,19.387
1026550332,1026550313,65.11
1026550333,1026550219,19.201
1026550334,1026550230,18.306
1026550334,6311042891,47.774
1026550347,1026550349,19.473
1026550347,1026550191,47.58
1026550347,1026550424,66.065
1026550349,1026550318,53.34
1026550349,1026550347,19.473
1026550349,1026550230,24.621
1026550387,1026550152,38.92
1026550396,2000002115,50.539
1026550396,308716806,623.4680000000001
1026550411,1026827570,38.183
1026550411,1026550182,65.25999999999999
1026550414,1026550313,14.832
1026550424,1026550347,66.065
1026550428,1026550152,23.33
1026550449,1026550250,115.966
1026827570,1026550315,22.721
1028052752,1618530623,117.652
1029692771,5012578128,36.631
1030727472,279077696,58.067
1030727487,286633639,17.471
1030727487,279077707,19.461
1033405497,1033405530,68.56
1033405513,1685959803,174.834
1033405513,1033405497,62.203
1033405513,1685959869,43.913
1033405530,356627093,101.857
1033405568,6236484014,6.061
1033405570,984741582,140.87999999999997
1033405570,251083363,37.68
1034004744,288176359,10.672
1034004744,7196953019,7.607
1034004752,253330896,73.566
1034004752,232200869,450.66400000000004
1034004758,288173188,25.048
1034004758,1034005033,162.59799999999998
1034004768,288176359,33.514
1034004768,1034004744,32.899
1034004776,525449212,449.0680000000001
1034004779,1034004959,58.344
1034004795,253314404,61.300000000000004
1034004842,253333461,791.782
1034004842,1034004776,436.735
1034004855,1034004903,15.321
1034004855,1034004980,34.503
1034004862,1726097052,695.7260000000001
1034004865,1034004758,108.335
1034004903,289339837,103.97
1034004959,4862273098,35.678000000000004
1034004959,1034004779,58.34400000000001
1034004980,1034004865,141.45600000000002
1034004998,1034004862,274.347
1034004998,660415482,142.14999999999998
1034005033,288175783,12.831
1034005033,525456645,22.134
1035870924,1035871040,31.005
1035870924,253314015,38.597
1035870928,1035871091,103.428
1035870940,1035870997,48.325
1035870949,983508435,14.757
1035870949,1035871091,10.747
1035870997,1928260863,86.343
1035870997,1035871091,42.632999999999996
1035870997,1035870940,48.324999999999996
1035871040,1035870924,31.005
1035871049,1035871091,34.295
1035871091,1035870949,10.747
1035871091,1035871049,34.295
1035871091,1035870928,103.428
1035871091,1035870997,42.632999999999996
1036265126,289340123,76.105
1036265126,289338722,34.367
1038509270,289341630,108.889
1038509312,1038509270,50.28
1038509312,253331807,35.332
1039321291,297209156,35.038
1039321291,253314402,27.513
1041274191,1041274249,74.53
1041274191,9320084333,124.96200000000002
1041274249,1041274191,74.53
1041585695,356626843,27.166
1041585703,356625093,16.562
1041585707,4557487810,19.194
1041585707,285750164,46.141000000000005
1041585707,1041585695,19.176000000000002
1041585733,253313537,103.35
1041585733,237492225,20.081
1041585733,5228024477,16.089
1042244700,1036265126,171.50400000000002
1042244738,7084047889,55.453
1042244738,983508471,82.907
1044679086,1044679762,503.83000000000015
1044679086,1685959711,1326.3509999999999
1044679086,4776965339,267.388
1044679762,1044679086,503.83
1044680128,8742901700,32.214
1049672839,1613294035,193.042
1049672892,293665480,120.33699999999999
1049672989,1613294083,21.029
1049672989,1049673468,40.351
1049673222,1613294072,34.323
1049673418,1613294202,74.803
1049673448,8358637168,14.501999999999999
1049673468,1613294118,21.551
1049673468,308780523,33.39
1049673473,301942792,68.18
1049673535,1613294132,13.965
1049673599,1613294318,35.456
1049673599,1680952370,121.833
1051414587,280170649,26.54
1051414587,1051414591,283.144
1051414591,1131046435,47.46300000000001
1051414591,1051414587,283.144
1051894365,8758935159,267.319
1051894491,286429574,30.019999999999996
1051894491,2015267759,17.881
1051894540,662071404,11.964
1051894540,288737703,133.02700000000002
1051894574,1051894952,41.672
1051894574,699690013,260.75800000000004
1051894574,286429587,23.976
1051894656,699698599,94.273
1051894656,286429572,14.402000000000001
1051894691,286639825,22.971
1051894691,1051895074,40.129999999999995
1051894691,286429560,219.415
1051894750,296285429,52.649
1051894791,1051894491,8.265
1051894952,671852050,84.699
1051894952,286429587,29.9
1051894952,1051895018,49.001
1051895012,662071404,21.629
1051895012,286429559,149.71500000000003
1051895018,286429577,159.657
1051895018,286429587,33.865
1051895074,1051894691,40.129999999999995
1051895076,3311241017,147.387
1051895086,1051895076,11.462
1051895086,256017552,46.025999999999996
1051895088,3349617693,101.047
1051895088,1051894750,21.977
1054616639,308715454,67.904
1054616639,1054617244,12.262
1054616701,256014957,82.135
1054616748,1891382629,21.684
1054616748,3532936490,387.3309999999999
1054616751,565447945,41.852
1054616751,1054616958,73.435
1054616768,660914534,31.67
1054616802,565447944,46.525999999999996
1054616958,565447944,42.141
1054616958,345538789,46.884
1054617083,308715455,28.001
1054617083,565448746,25.985
1054617083,291157814,143.41899999999998
1054617244,1054616639,8.53
1054617244,256015035,82.979
1054617269,345538789,43.1
1054617269,256361666,9.972000000000001
1054617269,256363216,23.719
1059197540,290880243,37.598
1059197540,290880231,45.963
1059197596,1059197540,84.894
1061641820,1061641833,93.24499999999999
1061641822,1061641820,76.191
1061641833,1683192090,67.995
1061641837,1061641822,68.887
1061641837,1683192090,125.987
1061641842,1683192032,21.936
1061641842,4603072799,265.19
1070003286,3799157359,88.47800000000001
1070003286,597665402,103.402
1070003309,565445618,978.921
1070900483,4141005681,48.391000000000005
1070900483,7602250512,476.3809999999999
1071364113,1683192344,33.150999999999996
1071364113,1683192340,50.730000000000004
1072934025,1623824777,88.21900000000001
1072934025,4860216000,24.179000000000002
1072934037,239989634,55.757
1072934077,1683192050,14.66
1072934077,1070003286,200.534
1072934082,6849048289,89.07600000000001
1072934298,312461403,63.56099999999999
1072934298,1072934398,16.453
1072934345,1072934025,31.778
1072934345,6849048289,126.05600000000001
1072934398,1071364113,114.542
1072934432,9177281112,11.742
1072934432,1623824813,14.724
1072934432,6920444833,6.074
1072934434,1623824862,50.064
1072934434,1623824855,81.06099999999999
1072934434,1623824894,71.14699999999999
1072934548,239989636,38.506
1072934548,1072934037,19.112
1078809332,8875077770,220.34499999999997
1078809338,1078809403,203.452
1078809356,1683191736,19.456
1078809356,8875078569,72.757
1078809356,8875077770,291.831
1078809403,1683191950,822.0759999999999
1078809403,1683191667,466.82399999999996
1078809403,1078809338,203.45199999999997
1078809406,1685958946,882.753
1078809406,4858088735,269.74300000000005
1078809406,8604739181,176.30399999999997
1078809413,5157524450,178.19799999999998
1078809413,239989636,450.297
1078809478,1078809496,31.847
1078809478,1683191758,122.468
1078809478,252188095,476.096
1078809496,1078809478,31.847
1080460783,293572654,28.651
1080460783,1080460901,52.367
1080460783,8974690322,32.223
1080460847,1623825024,80.388
1080460901,8974690335,19.591
1080460901,293572771,954.3380000000001
1080460924,1080461106,145.69599999999997
1080460961,1623825075,34.859
1080461106,1080460924,145.69600000000003
1080461106,3792285557,231.157
1080461106,293572592,289.73799999999994
1080461172,3788723660,71.241
1082508605,252188095,83.74600000000001
1082508632,1683191619,102.195
1082508635,1683191780,8.147
1082508635,4396374771,166.16899999999998
1082508635,4396910107,251.945
1082508663,1082509023,41.356
1082508663,1683191658,39.688
1082508681,1683191723,78.786
1082508681,1683191520,1583.5850000000003
1082508681,1082509046,48.859
1082508685,1683191591,257.594
1082508712,4396374771,191.57000000000002
1082508712,1683191658,153.806
1082508712,1082508846,122.645
1082508846,1082508712,122.64500000000001
1082509023,1683191620,81.809
1082509028,4789041507,955.6219999999998
1082509046,1082508681,48.859
1082509061,1082509023,46.696
1082509061,1082508663,27.035
1082509126,1683191780,70.076
1095691247,1685958796,64.341
1095691301,1685958676,241.765
1095691319,1095691419,82.976
1095691402,1095691774,218.32800000000003
1095691410,1685958607,104.16
1095691419,1685958975,508.83099999999985
1095691419,1095691319,82.976
1095691419,257362380,144.669
1095691480,1095691696,69.887
1095691480,1685958601,408.21
1095691480,26412251,104.86
1095691571,1685958857,188.437
1095691571,26412251,193.989
1095691571,1685958990,100.16
1095691610,6180224206,225.61399999999998
1095691610,257362380,28.213
1095691610,1685958946,937.6029999999998
1095691637,1095691733,51.14
1095691659,1095691733,39.156
1095691696,1095691480,69.887
1095691696,1685958757,28.735
1095691696,672664943,24.46
1095691729,1685958893,116.228
1095691729,1095691480,46.143
1095691733,1095691659,39.156
1095691733,257362380,638.489
1095691733,1095691637,51.14
1095691772,1095691782,107.384
1095691772,1685959024,287.224
1095691772,1685958934,195.608
1095691774,1095691402,218.328
1095691774,1685958601,877.1600000000001
1095691774,9415974707,216.05100000000004
1095691782,1095691772,107.38399999999999
1095691798,9353092005,153.44400000000002
1095691798,257362380,942.2590000000001
1095691798,307376912,29.776999999999997
1107019733,9125588965,15.736
1107585605,522282959,75.641
1107585605,1684278527,151.873
1110185605,1613294204,54.973
1121793987,1121795946,90.566
1121794065,1684278805,153.65
1121794065,1684278707,218.689
1121794065,1121794554,51.28099999999999
1121794324,1684278526,50.426
1121794324,1684278437,334.973
1121794324,1684278435,172.133
1121794511,521345677,29.021
1121794511,1121795936,1057.5119999999997
1121794554,1121794065,51.281
1121794643,522282955,64.492
1121794723,1121795900,36.317
1121794853,1684278588,130.332
1121794853,9287327807,1261.7409999999993
1121794853,1684278555,77.42599999999999
1121795289,5098345462,94.80299999999998
1121795900,1121794723,36.317
1121795900,1684278527,138.272
1121795900,1684278464,19.045
1121795936,1122183020,219.134
1121795936,1121794511,1057.512
1121795936,1684278464,778.7910000000002
1121795946,1684278601,114.22900000000001
1121795946,1121793987,90.566
1122183020,1121795936,219.13399999999996
1123352722,1123352735,9.009
1123352722,7317789360,217.39000000000001
1124851581,1684279426,552.826
1124851581,1124851854,348.058
1124851581,1684279006,162.106
1124851766,1124851854,33.128
1124851766,1684279334,417.47200000000004
1124851796,1684279355,57.605999999999995
1124851800,1684279440,70.19
1124851800,1124851800,55.662000000000006
1124851854,1124851581,348.05800000000005
1124851854,519551422,387.286
1131046435,1051414591,54.692
1131046435,1131047354,1479.8900000000003
1131046557,239978159,71.482
1131046557,239978159,57.32
1131046557,280170649,1743.7969999999993
1131046669,2702201683,42.955
1131046669,1131047447,87.45
1131047257,4450405376,46.735
1131047320,280170594,872.6020000000001
1131047354,4450520043,1142.757
1131047354,1131046435,1479.89
1131047354,4450520181,54.15
1131047442,8637713988,270.432
1131047447,280170594,1289.3229999999996
1131047447,4450405376,71.41399999999999
1132255832,5008088825,66.578
1132255832,4846157283,577.269
1132255832,4846336446,354.052
1132256045,316735620,47.738
1132256153,316732598,40.665
1132256153,316732552,35.723
1132256169,316732599,43.657
1132256169,316732636,134.803
1136084879,3005305141,166.442
1136084879,1136084879,93.66199999999999
1148712955,1685959335,304.519
1157490598,311744520,12.027
1157490598,870222479,101.628
1157502901,1005012506,12.423
1157502901,1157502974,25.587
1157502974,1005012506,29.148
1157502974,1005012877,225.74599999999998
1161266519,9177281113,21.183
1161266519,9177281059,5.633
1161266519,1623824847,123.053
1161276938,8449585190,12.692
1161276938,292205330,167.33400000000003
1161276938,2957737627,111.71199999999999
1164963525,1164966663,105.25800000000001
1164963525,1164966663,95.869
1164966663,1653118140,16.229
1166928649,316734463,27.6
1177097316,1618530749,111.834
1177097316,4864485230,156.095
1177097529,293398223,58.392
1177097529,5133398154,7.321
1177098145,8532047157,92.166
1177099496,297913312,105.686
1177377131,3311905459,231.137
1177377818,294056077,119.301
1179048352,4846239314,20.322
1179048352,4846239315,15.536
1179048364,1179048352,18.665
1179823048,316915191,334.696
1179823048,5120487641,42.233000000000004
1180215220,257006538,29.342999999999996
1180215220,1180215222,55.379999999999995
1180215221,440971542,10.596
1180215221,5098932910,105.78399999999998
1180215222,2606167483,97.27300000000001
1239487789,1736477199,109.38499999999999
1273448045,1273448046,94.61500000000001
1273448046,1685959619,24.334
1273448046,1273448045,94.61500000000001
1273448046,1685959649,330.9800000000001
1282179064,294056077,115.653
1283995876,290057726,29.675
1283995876,290057652,622.9290000000002
1283995974,290057726,30.588
1283995974,1283995876,20.947
1293265948,291158025,91.066
1311402571,6953255087,9.703
1311402571,1311402824,18.991
1311402824,1311402571,18.991
1311402824,308906325,52.114
1311402824,1618530574,73.68299999999999
1317027127,1177097316,204.33599999999998
1384338208,1317027127,32.753
1384338208,1384338236,24.701
1384338211,3175200651,10.445
1384338211,3175200766,25.208
1384338214,1384338208,35.272
1384338214,1384338236,45.13399999999999
1384338216,490727748,6.615
1384338220,1722029140,86.591
1384338222,4869980834,77.571
1384338222,1384338248,17.172
1384338227,3175200766,36.006
1384338227,1384338211,32.979
1384338236,1384359313,170.207
1384338244,5015619994,52.262
1384338245,1384338248,42.336
1384338245,1384338222,37.201
1384338248,1384338214,183.48399999999998
1384359300,1317027127,200.57099999999997
1384359313,1384359300,21.489
1384359313,281676190,41.644
1416750040,4857994674,215.70100000000002
1416750040,5179283687,9.96
1416750040,5176117591,88.61999999999999
1442732028,274241036,15.742
1442732055,2593031259,28.224
1442732055,1442732028,73.928
1442838594,288372141,363.06500000000005
1442838594,253313537,161.04200000000003
1442838594,288372268,21.84
1444685747,253287703,234.964
1444685747,1444685790,9.694
1444685769,388064924,27.125
1444685769,1444685747,15.261999999999999
1444685775,288372458,16.136
1444685775,4555616919,37.539
1444685790,388064924,10.64
1444685790,1444685747,9.292
1447887997,293113206,195.63700000000003
1447887997,499019105,39.414
1447887997,253315226,160.21
1448600889,279086156,43.39
1584319090,1623825212,93.09899999999999
1584319090,1623825249,137.365
1584319090,440626297,34.674
1613032125,492007153,52.528
